text,label
I'm glad Madonna knows there is a market for ORIGINALITY & BRILLIANCE beyond American borders!  Globally. They consider her a legend who once again shakes it up and reinvents herself. Beautiful girl,1
These kids are amazing,1
I couldn’t tell if it was a boy or girl,1
All Humans matter. Whats with labeling color!!! Dogs matter. Cats matter. Bees matter. Trees matter. Americans matter.,0
@fivedrock clearly you have no idea who is on the side of status quo.,1
The return of the Zulus.,1
Now let's mention the Black names that fell Victims in the hands of protesters.  The Black Owners protecting their businesses. Who's gonna protest for them? BLM only care when a white cop is involved but turn the blind eye when they are the ones responsible. FACTS!,1
Yes all lives  matter. Its simple to  understand.  its not only that if the political parties have a common interest in their own country,1
@Generic Human shut eup,1
BTS KIM NAMJOON China is trying to pass a national anthem bill which criminalises people who makes fun of it. It also mandates that the Chinese anthem is taught in school. This stifles their freedoms.,1
Talk about white privillege while black people get love from everybody while white people get booed,1
I don’t even get why whites even support BLM they ain’t even black,1
The things that she has done are magnificent.She has personally flewn to Mexico to buy her friend some medicine for AIDS.This is not your everyday type of woman.Shes so intelligent too.I don’t think she’s appreciated enough.,0
That one little girl is woke!,1
THE MAJORITY OF RACISTS IN THIS COUNTRY ARE BLACK!  EMPOWER BY RACIAL LEFT DEMOCRATS.,1
FBLM! TAG THE BATHROOM WALLS AROUND THE WORLD!,1
Only one race the Human Race,0
There is no such thing as god,1
But many news media outlets would paint you as the villain.,1
I don't see what the big fuss is.  Just add the modifier also to your slogan.  Black Lives Also Matter.  If that's not your intent,1
Could've got some good scrap metal money out of that,1
ALL LIVES MATTER and to say they don’t is REAL RACISM.,1
Exactly. They're not fighting for equality,1
Juan Williams should be ejected into space..,1
when i read peaceful i spat my coffee out lol,1
Sheriff David Clarke is the embodiment of what I consider to be a true man. He has my respect.,1
That's wat they want,1
David Clark is the absolute worst. Thank you for leaving Milwaukee,1
Three against one.  Ya that's fair and balanced......LOL  Hannity I can't take seriously his show is better than SNL.  It's a clown show.,1
If they had blacks who can speak Chinese.,1
ALL lives matter. Period. Nuff said. Peace,1
@Srbin Srbin 🤣 Why don't you stick to European Afairs and don't worry about what I like and dislike 🤔. Last time I checked in was Caucasians from Europe that brought many people from Africa.  We did not ask to come here. Why don't you go to Mexico.,1
Ugh God how I hate that one girl cause of everything she said... „I don't agree with homosexuality” what's going on with her mind,1
Right shes trying to hide it,1
My mom teaches high school physics,0
@Breanna Himmelright but madonna wants to be young. She reminds me of Meryl Streep in the movie death becomes her,1
The bible doesn't condemn all judging John 7,1
People need to blame themselves for their own selfish bad behaviour.,0
This comment should have more likes,1
But trump has helped black people so much,1
Only Juan doesn't make sense here. The reason is that he and most leftists are ideologically possessed. It doesn't matter how illogical or awkward their position might be,1
@Provocateur no he can't,1
@EseKanayo2 threatend by who exactly?the black community suffers from mostly black on black crimes yet there's no riots about that.,1
a woman who dresses with man clothes and don't agree with homosexuality. ok thats coherent lol,1
@Riley DavisnMy book? I have several. What do you mean?,1
Eris Bell Being tall wasn’t a choice,1
Bernie fan here.  God I'm so disappointed in his response.  I swear I fuck in hate the black lives matter movement.,1
Why does she sound so tired and frail and weak nowwadays?? I know she's older and is likely tired with raising all those kids,1
@Toxic Sheeple yes you are,1
Perhaps the star of david or merkabah,1
He s just a hero ...that s inspirational,1
the person in the burgundy doesn't agree with homosexuality but looks the gayest lmao. not to be rude,1
any group that reinforces who you must be; who one is deserves such devotion.  Madonna is really a wonderful woman to some people,0
He's the man,1
shameful behaviour. the police should have acted...oh wait...,1
Sheriff and Larry/  Black on the outside white on the inside .  Sheriff and  Larry . Bending over for Trump .,1
I can see the reasoning for why it might be inconsiderate to say ‘All lives matter’ with what’s happened and everything surrounding that,1
U guys are yelling that Annie is probably a lesbian...nnnnnnnnI swear for a sec it thought she was a boy🤣🤣🤣,1
@Skyfule Mess weLL aLwAyS sAvE tHe DaY,1
This made me cry. So many things in contemporary Christian culture are such a horrid distortion of what Christianity is meant to be. What that boy said about choosing to love? That’s what Christianity is about,0
It's gone full circle like an Ouroboros for these SJWs.,1
That SHERIFF for President !!!!!,1
I just wasted 7 min watching people discuss which lives matter and how to say it. It’s just a distraction from the reality that anti black racism is not common place in America. Why should I take anyone who can’t see past that seriously,1
He’ll yes. Whoop Whoop,1
Should have broken and destroyed the statue before throwing it down the river,1
So pulling a statue out is going to re-write the past is it? Mindless fools. It would be different if there still was slavery in Bristol. But the present has moved on from the past and these moronic individuals need to also.,1
Democrats horring for votes!!!! That is the truth right in your face!!!!!,1
I have never understood homophobes like it’s just hatred not justified by an old book that you worship and interpret literally it’s gross,1
Capitalism is the idea of creating a product that solves a problem. You cannot solve that problem if you do not create a decipherable marketable label for the consumer who has that problem. It totally sees colour and race,1
have you ever met anyone who was LGBTnme,1
Do black lives in the womb matter?,1
This simple three man panel could get together with Donald Trump and completely solve this age-old problem at hand. (They all have experiences,1
Nothing else matters~Metallica,1
Senator Sanders is for socialism? Let's suspend his US citizenship,1
Taking a knee is pretty appropriate coming from democrats and SJW's...nPandering and placating without questioning the motives and agenda from BLM is dangerous.nThere is nothing more dangerous than sincere ignorance and conscientious stupidityn- Martin Luther King Jr.,1
Jason So who do you think the Democrats are?,1
@Al C When women were fighting for their rights there were men screaming,1
It’s Like Martin Luther King Junior fight for his poeple and even he died becuse they didint want him...and know..this world is changing...And We Pray For all Poeple and black Poeple And White Poeple to be more nicer,1
I am so glad that Clark is no longer in power of anything.,1
All Lives do matter and we can do a much better job of displaying this and encouraging one another to know our worth. nLet us continue to fight to end human trafficking and support every survivor. nTo support my fundraising efforts with the Araminta Race Against Traffick,1
because they recieve trauma that leads to mental illness and has a high suicide rate,1
Did Mahomet own slaves. If so the reading of Koran should be forbidden.nWhat about Krishna and Rama? They were rulers when slavery was rampant.,1
I hope Satan comes to earth to kill everyone,1
So all lives don’t matter? Just black lives. Yea that makes a lot of sense,1
They want to Make africa out of america,1
BBC Censored if you support BLM you’re just supporting democracies all lives matter,1
Say Cheese Do not make hasty conclusions! You do not know me well in order to make such statements! They protect their rights how?,1
You are still young maybe you can try,0
your local hufflepuff imagine thinking someone’s sexual orientation based on what they wear,1
Max O'Brian I can’t seem to find where anyone asked for your opinion?,1
They stood by and watched and their mayor is pleased with them.,1
Awesome! Not only that you've created (engineered,0
i've never heard a more perfect answer to the question than that sheriff's.. well said sir and thank you for your service!,1
People are gettin mad because a statue of a slave trader was taken down #realracist,1
kay b thatvright white lives matter cops matter,1
Thank you someone had to say it,1
@Maggie Paul I don't think you actually read my statement. I didn't say you should now change the slogan from blm to alm. it's mildly annoying to say the least,1
I never understood racism. I grew up thinking what’s the problem with with different colored humans they’re literally the same but different colors.nTo this day I still don’t know why people think 1 race of humans is better than another race when they’re exactly species,0
White lives don't matter? Than black lives don't matter either. Understand? You either are racist or you're not. Own it.,1
the bible is a book written by men,1
We all bleed the same...,0
She is wearing the monogram of Catherine the Great ( E with II through it with a crown above),1
Im gonna tell you this most are,1
Bruh these LGBT people gotta chill with this little girl,1
Injustice anywhere is a threat to justice everywherenBLM when people mention chineese slavesn.................,1
“That would be just pure mean” aw love this kiddo she made my day <3,1
David Clarke needs to get into politics. This is turning into the Brexit debate. If you disagree with me you do not understand sophisticated politics,1
His barber is Tay Keith,1
@Flora Fauna Leftists have already removed history teaching from schools and replaced it with their agenda-driven pathology.  Im a 10th grader who see's it first hand,1
Do you know how many times in history these descriptions have happened?  Do you think this is worse than the holocaust?  The Bible gives guidance that we won't know the day and hour but the end will come like a thief in the night.  Don't quote scripture to predict when you think the world will end.  Just ask Hal Lindsey.   People have been predicting the end with scripture for the last 2000 years.,1
skinny dicc  booing at “all lives matter” and “white lives matter” but saying y’all want equality doesn’t make sense,1
“I don’t agree with home-sexual-ality”,1
@Marco Arreola Exactly.,1
@xBrownskinAngelx does she need to repeat it? What didn't you understand?,1
KG2018 Dave Chappell story of fame,1
Good luck! InshAllah it'll be a very rewarding journey!,1
I agree that there are some bad cops yes I'll admit it. But most are good. I agree George shouldn't have been killed but it seems the cop just over estimated his strength.,0
Her physical exterior appears that way to my judgement. I know that alone is not sufficient.,1
Why are these people even here?,1
thanks Debbie for  being an inspiration,1
so censored so if you even hint of ppl from the middle east that owns this channel u get censored!,1
How bout we stop saying black lives matter or all lives matter let's just all agree LIVES MATTER idc if you a frog a human a purple dude in banana costume,1
@Mark Slima did ya know these 'involuntary slaves',1
What do the amarican people mis in their heads that when an important problem like black lives matter is spoken about they change it into all lives matter and than they do not realise how big of an insult that is for the black people and their problems of the last 300 years. For the next 300 years it are the black people who have the saying in the world thats just fair. And I am a white male.,1
Love the police man too good too honest,1
Are you black? No. Do you know how we feel no. Get a grip brainless ashly,1
Some One me to,1
Blm we never said only blm y’all twisted af,1
@mtgamerguy - it is a choice just admit it... I hope you've realized how dumb what you just said really is,1
She is forever doing what keeps her in the public eye.,1
@joseph matthew Jesus is real .I know Him .He brought me back from deaf,1
how are you now,1
owen eiffel did you watch the video??,1
David McDonial thats a shame. They way you react tells me other wise. But ur not the only person in the world who lies to themselfs. Its common. I forgive you,1
@Planet 9 nEspecially when they are ACTUALLY doing those things,1
The sheriff spoke the truth.,1
a kid in the closet playing hide n go seek and then is coming out of it?  How the world should be.,1
We never said all lives didn't matter. We are saying all lives matter but ours. The country was founded on pure racism and power. So what....we should turn the other check. And don't come with that. What about black on black crime bs. Because I have never taken the live of a black man. Or any man for that matter. Most whites live their life in a bubble. Completely numb to wants going outside of your own white skin.,1
@Jessica Walker what did Jesus say about homosexuality?,1
Oh just shut up. All lives will matter when Black lives will matter!!,1
White people aren't dying Bc of police brutality and racial profiling,1
@HipHop-TV.Blogspot That is their secret I can neither confirm or deny but what I can say is with eternal/long life comes many a heart break & suffering.nnProof,1
I'm crossing my fingers that they all wake up tomorrow with a bit of a cough.,1
Saying black lives matter is a Racist,1
I spent half the video trying to figure out how this man was a conversion therapist in any way and then I read the title again,1
you have encouraged me thank you for sharing,0
@t0bias busterud as long as this nation remains Godless,1
@LeslieRené actually I think he/she meant or vs are.,1
My gaydar went off as soon as she came on screen,1
THATS MY WORD RABBLE ROUSER,1
I wish that all of them know that there name is said every single day! nn#JusticeForGeorgeFloyd,1
AGREE WHAT PEOPLE FEEL.  YOU NEED HUSBAND AND WIFE IN LOVE TO RAISE A CHILD OR CHILDREN,1
@blusafe1 many are agrresive.,1
“that would be just pure mean”,1
Because it washing a good thing,1
and now you have AIDS?,1
@Morgan Taylor When did I ever reply to someone not doing that?,1
can I have an african race based scholarship then if african americans have been so repressed??? If they cant say all lives matter they are planning genocide again,1
Aren't we all human? Why do you divide people into races? Eugenics?,1
Asian American has the highest median household income so no,1
america is slowly turning in to idiocracy lol,1
my first thought was 'annie is a weird name for a boy' because i seriously thought that was a boy,1
marquez shoulders this is the weakest point I have ever seen. Also you just presented what kind of level and person you are.,1
Actually there have been very few cases of it working...,1
We should not have statues of racists in our country,1
@Jay Tops check out Owen Benjamin. The earth can be discussed bitnot homosexuality or abortion. Didn't Jesus walk through a wall,1
Now it is time to focus on,1
ALL LIVES MATTER...IM FROM THE SEYCHELLES WE HAVE DIFFERENT TYPE OF PEOPLE,0
Dems dont listen or arent smart enough to undrtstand truth.,1
Can u make a machine that cooks delicious food so u don't have to,1
DefEnd the Police they defEnd all lives!!!!!!!!,1
Love Sheriff Clark!,1
@Rick Gross you realize that simply not liking someone for their personality vs not liking someone for something like race,1
LilaThe Real that’s underrated,1
The thing is we’re not gonna get anywhere saying BLACK lives matter,1
A great german singer wrote a Song about that  check it out on YouTube  Black lives Matter  Amadeus,1
Unfortunately life dont matter anymore,1
Please read through my comments. I have said numerous times that we aren't under the laws of Moses,1
Jessica Walker SO THEN GOD IS SHALLOW!!! I mean I don’t wanna offend you or anything but just because god said it doesn’t mean it’s okay,1
Sam Garcia go look up what's going on in Uber and then come back to me,1
Sapphic Keira sAME,1
cops here in Canada don't attack balck people but in the past they attack gays,1
Guy Ritchie said she was a drama queen!  Go figure! haha,1
It’s not about the hair lol.,1
Mia Lea Kahn Oh so you want every human being to support you guys. Wow no wonder y’all banned.,1
Did the short-haired lesbian just say “i don’t agree with like homosexuality”?  Im shook,1
Some One SCREAMING,1
And our future rests on these kids? Lid has mercy.,1
Pray for what?,1
@BenjoBanjoo Is that so ? England aided in the biafra war in the 1960s and helped in the genocide of the igbo people to protect their oil investments in nigeria. What about that? Stay out of Africa,1
ALL lives mattering was NEVER A QUESTION......that is why it is annoying. Black communities feel that their lives don't matter that is why it was created. so responding with black lives with all lives matter is implying that you don't stand with the black community.,1
I agree that it is probably harder for them but,1
Eternal life’s matter.,1
Ps there is a better rubttle apon response of the final 20s,1
I cant believe what i am seeing the police running away and getting beaten with sticks and bottles what a joke this is embarrassing and this has done no good for black people it has damaged there reputation this had made them look violent and aggressive and now even more people will be racist towards them and also will dislike them as they have also caused a 2nd wave of coronavirus which businesses and loved ones cant meet up now till 2021 all because of the protests,1
@Hi Qwerty it IS true.nEvil main stream media will be judged by God and so will the Hatred of BLM and antifa.,1
+akinadownhillace salary of nurses- $65,1
@jzizzles dont worry I'm Christian and I'm both trans and bisexual so yeah that's a thing like God said men shall not lay with man but that was mistranslated its actually man shall not lay with boy meaning pedophilia so homosexuality is not in the bible and religion shouldn't stop people from loving who they love yk,0
@Ernest Bennett and white women,1
Anyone that votes Democrat.....That person is a person that wants genocide of the black American people!,1
When the debate is lost slander becomes the tool of the losers. Just know you exposed this for the world to see. I'm out.,1
This was so inspiring to me.Nowadays many people doubt about women becoming engineers.But I’m sure next generation is going to make a change.I’m from Argentina and next year I’ll finish high school and I will study environmental engineering.,0
Also; your research sources are invalid,1
If I ever have daughters I will buy them your toys,1
He's got his uniform squared away,1
You are sheep,1
annie seemed like she was bi/lesbian/pan to me for some reason.,1
She’s probably closeted and her saying she goes to church is a big giveaway her parents probably watch  and she didn’t want to say it,1
Omg I love the sheriff and elder... Juan used to be good but he's become an a**,1
The council did not fail to at the council loves slave traders,1
Around the World - Shows Amsterdam,1
@Shayne Berg No that wouldn't work,1
Yes let us not have statues of well-known racists like Hitler on the streets,1
Faizal Alladina To ne honest i know one of her session musicians  in the states and he said she would regularly turn up with surgery tape etc etc at rehearsals actually have botox specialist visit the recording studio their you have it,1
@M the bible is badly translated now it is,1
B.L.M is Black Supremacy Movement and officialy awesome.,1
Really?  Shes the most famous female Artist and biggest selling in music history.  She's sincere and sweet and genuine here.  Stay bitter,1
Sigh... So you are the problem then?,1
Agartha lartey what?,1
@Iroor tell me why you don't hear people chanting All lives matter when it comes to blue lives matter? I'll tell you why,1
My mom's side of the family is strongly inclined towards numbers. I got the bug for it too but I turned to humanities out of pettiness. I feel like going back to school though,1
We were all made in God’s image. All lives matter!!!,0
kennedy mensah ALM is anti-BLM because BLM is a hate movement lead by self admitted marxist activists.,1
Who is she,1
@Jay Tops Nobel peace prize nBut once again don't take God's love and return hate or Madonna because you'll end up pushing and living the dnc the party of death line. Where they herd the masses and make them unstable sinners to exploit nYouTube channel franciscanfriars nnTrump is not liked but it's a sin to vote dnc and cardinals had millions pray the rosary for Hilliary s defeat. nnMadonna recently looked different. Swearing and acting like a revolutionary. How is her family and husband ? Anyone know. Jesus Christ or Madonna. Choose. Can't have both sodomites,1
She so brave!! Their are those who judge the less fortunate,1
I will tell my children stories about this year,1
Someone didn't watch the video,1
How well they took this,1
“Injustice anywhere is a threat to justice everywhere.” ~Martin Luther King Jr.,0
@Jack Parsons  is that your nickname??,1
@wow i am lost  WE DIDN'T CHOOSE TO BE BLACK.........WE JUST GOT LUCKY!!!,1
I don't agree with homosexual....ality... lol the fuq u trying to say,1
Lol poor girl is getting judged on her looks left and right,1
@Aquariuz may I ask why?,1
What did the important comments say?,1
J T your nuts! What planet do you live on?? Clearly you are clueless about her.,1
For once Juan wasn't the worst.,1
I want to be a engineer that has to do with tech that's my dream job I'm only 14 that's the job I'm hoping to work hard for still got couple years until I go to college but yeah any suggestions,1
This is ridiculous.  No one can have an open and free debate and discussion.   To say all lives matter is perfectly reasonable yet is met with derision.   All white politicians are in fear and terror.,1
A G look it up. The cops lost their job. He died EXACTLY how George Floyd did. down to the tee,1
Nobody said white lies didn't matter but black ppl are being killed by the police not white,1
I just hear insecurities being voiced. Not a single legit complain in this video. Men deal with the same stuff,1
@Amazing Worenwu all lives means we are all equal,0
+Ancient Soul oh Lord. I don't think you'll ever understand. There's a specific context in which the black lives matter movement arose. Because black people were being killed and there were multiple incidents of the same type of thing. What exactly is the context for the all lives matter movement and focusing on the whole world? It was only created as a combatant otherwise it wouldn't even exist. No one is blaming white people. We're saying stop killing black people unjustly. That's it. Obviously there are other problems going. Probably more important ones too. But are people not allowed to stand up for themselves without being attacked? Would you not like to be able to stand up for yourself without being opposed? That's all this is about but sadly I don't think you'll be able to understand no matter which way I put it,0
Not be black popper is not in UK,1
@Grip Can't argue with that.,1
Anarchy in the U.K.,1
It's because if black lives can't matter then all lives don't matter  that's why?,1
A change for what? Bombing yugoslavia and signing doma lol,1
because it took 30 seconds to find out that this is another pointless feminist aggression video without real content,1
@Paul Topp and all orcs should have been removed years ago and the population have now been reminded of that fact!!,1
Yo I’m 13 and I am confusion what I am...,1
Hong Kong protest are not corporate sponsored so the NPC's dont care.,1
@hello kitty you fail to recognize that alm is related to politics. It's politicised,1
He didn't set anyone back,1
2020 vision oh honey... no no no it has EVERYTHING to do with it,1
Cute butch girl in maroon - Your body language is telling a story.,1
People have said statues of George should come down.,1
@Ethan Shea no he was no killed because of his complexion. you are wrong here my dear. He did a crime and was caught. yes he was been handled incorrectly but it has nothing to do with his complexion. please correct your understanding. He was a criminal,1
Chaos chaos it’s great for ratings right news media what a disaster,1
I can’t believe this is something we have to ask ourselves in the first place,1
Babies in the womb don’t matter.  Just like God don’t matter when they took God out of everything.,1
AlmostHumanJessi makes sense I wasn’t that smart when I posted that,1
Not allowing people send their own message unless they 'agree' with you? Nope,1
It’s all just absolute rioting heavy-handed craziness. This man also in the majority of his time gave a lot of money to the city including building schools and hospitals for Bristol. Tearing down the statue is not going to change the fact that city is better that he was there than not at all.,1
Jasper Nova nCongratulations 🤠,1
Show dareal stuff funk dat!!,1
@Ras Reality Macky,1
Currently in my 5th year,1
@Mario Kratt kinda isn't is it Mario  🤦‍,1
Actually if you look at pics of her from early 2000s and now,1
Why? I men’t that love is love and if you don’t believe that then go away we don’t take hate here,1
Let's hope they all die.,1
Whatever one might say about Madonna these days,1
Why is it that the hundreds of thousands of black infants whose lives were terminated thru abortion weren't important?... Why?    Again,1
you fucking comunist comevsay it in my face,1
Why are we still talking about race issues?  It’s supposed to be white lives matter.,1
The Home Secretary is a stupid coolie,1
B a n e wait really?,1
LOL demonstrates how disgraceful the UK Govt is. Looking real good defending a slave trader.,1
Romeo Alfa Yep...but he had major connections to Bristol...and he is infinitely worthier,1
Sponsed by George Soros is Behind all This,1
@Literal Scumbag lifestyle - the way in which a person or group lives,1
The H A I R,1
I'm waiting for the other minority groups to demand their day of extra equality. Hispanics,1
@Ronald McFondle False. Madonna isn't a superstar or any kind of star for that matter and above no one. Madonna is a human. An elderly human at that,1
BJGvideos right? like she’s probably the oldest in the video and everyone else except her were so accepting.....when someone’s ignorant they’re ignorant and that’s that.,1
Thank you! And I think its only in AMERICA!,1
Plantation politics - excellent term. Rightly so. Leftist pandering for votes that won't come.Trump 2020,1
So cops were justified  killing him Steve? Use your brain man,1
@A Fox Called Scrappy Tail How'd You Get Here? Genesis 1,1
A walkway overpass bridge in Miami was built by female engineers with no arch,0
What do they think hitting kids with bibles will do,1
ALL LIVES MATTER!   STOP STEALING AND LOOTING AND THE PO PO WILL LEAVE YOU BE!   IS you crazy!,1
BLM don't care about black people unless it advances their marxist political agenda,1
Chlopakzpolski Yes it is incorrect,1
God I have so much respect for that sherrif,1
She is the devil  give me a break ! Wake up. She is not your savior. Only one is our savior Jesus Christ King of Kings !!! Not this demonic dirt bag,1
I'll tell you why All Lives Matter isn't accepted. Its insulting the fight of Black Life Matters. But what All Life Matters is saying is that we feel that All lives do matter emphatically.,1
first of all black people are a minority second of all we are protesting for black lives because their the ones that need help the most rn when innocent Spanish people are dying were gonna protest but rn its for black people,1
All lives matter and at the same time criminals should be dealt with as per the law.,0
+littlemermaid  GO for it!  Show us how it is done!  Your way!,0
this poor man,1
@American Patriot! i agree with you. Good job,1
Rob C we have scientific proof that the universe was created through natural chemical reactions. we have proof for everything. you have proof for nothing. god isn’t real.,1
Racist idiots.nnAll lives matter here in the United States. You total idiots.,1
i don't believe in lying about yourself to make other people happy.,0
You can do it! Believe in yourself!,0
Were you triggered by his logic and rational arguments?,1
@Teehee hi First off,1
@Jamie Ryan Storey i think Madonna holds a bigger grudge than Cyndi does on her.  Cyndi always speaks highly of Madonna and i find it odd (again) almost every interview with Cyndi .. Madonna is brought up in the conversation .. but with Madonna interviews; no mention of Cyndi.  One thing that would be difficult to accomplish with both them in the same room working on a project; discipline.  Madonna IS very disciplined.  Cyndi is scattered.  But both are very creative and passionate about their work.  Definitely two worlds colliding.,1
I also thought that  but in the end,1
Luv that sheriff,1
why is there a statue of nelson mandela in london? he was a terrorist and a murderer! along with his wife winnie. why was it put up in england in the first place.,1
What happened to her GRILLz??,1
@Nataliah Griffin please tell me how God helps people,1
Body's aching all the time,1
Where is she now?,1
@Eric White I wish they did too. But they chose to divide instead of unite. I guess it's part of the agenda.,1
this just warmed my heart,1
to boo when a guy says white lives matter,1
Lee Claus publish what,1
Your all a bunch of idiots playing right into this agenda. Whatever is coming,1
All lives matter! Why does my life matter less because I am white.,1
Only black lives matter no other lives matter.,1
THE DEMOCRATS AND THE LABOUR PARASITE PARTY ARE BOTH PATHETIC PIECES OF SCHIFF    the latter is a Marxist party here in the UK.,1
We back here again,1
Is the kid's name really Juuls,1
At this time and space Fox has 5.56M subs,1
Democrats ARE NO.GOOD.THEY WANT THE VOTE.,1
I'll sum it up the ones you say black lives matter on the stage are the ones are getting paid with donations from black lives matter.,1
She's the queen! <3,1
theyre completely right! I am religious,1
Love this channel so much,1
I love that one lesbian in denial,1
Her and  Michelle obama,1
The Home Secretary Priti Patel has condemned...nExcuse me?! Has she forgotten her own heritage?!,1
@Gameplay Central why can't God accept them? He created them after all.,1
Raphael Taylor Am I?,1
No they werent. And even if they were,1
Go to old age home bernie,1
