text,label
Broo videos la super broo...Semaster news mattu sollunga brooo...semaster iruka? & Illaiya bro?,0
Hi bro helo appku alternative sollunga,1
Rx100 pathi pesuga bro....mg...,0
Sir 8.00 pm ku upload Pannu ga,0
Opera mini use pannalama,1
MG squad,2
Hello everyone ellarum safe  irunga,0
Hi madan gowri,2
@keerthi dilli true I see get updates from madan Anna only !keep going Anna,2
Idhula dei pubg Chinese app nu yaru da sonna venna,1
Thaaivaaa neenga sonnathu Tiktok we hats offf,0
இதுக்கே ஆச்சரியபட்டா இன்னும் சீன புத்தாண்டு முடியவில்லை அதன் முடிவிற்கு பிறகு பார்க்கலாம் இந்த உலகம் இதிலிருந்து மீண்டெழுமா என்று???,0
puriyada pudir of war at corana period,1
6 pm bro,2
Neenga sonna game en mobile luku support aagala en mobile oppo a5 2020 brother,1
600 illa bro 775,0
Kalisee va kutinu vandhu dragons vachi savadichula,1
Title grammar mistake,2
Nice Tik Tok madiri Jik jok create pannunga IG ... 🤣 seekrammm ...🤣 Chinaaa tholae thanga mudiyalae epaaaa,1
தரமான கருத்து bronnஉளவு பார்க்கும் app மட்டும் நீக்க வேண்டும்.nnஆரம் Media Tamil,1
@தமிழ் விஞ்ஞானிகள் Bro என்னோட channeluku subscribe பண்ணுங்க please bro தமிழனுக்கு தமிழன் support பன்னாட எப்படி so pleasw subscribe panuinga bro,0
Puli varuthu kadhai,0
Anna Africa oda ancient language tamil nu solluranga,1
Bro besty camera use pannalama,1
eva yevanda komali palaiya news ah solitu erukka.,0
Bro 8 o clock ⏰podunga,0
Anna 8pm o 8,0
ஏன் தல இந்த ஜாக்மா மட்டும் கடைய திறந்து இருகான் எல்லாம் அரசியல்,1
Nalla velakaranai dhan....thirudan sollierukangalo....🤔#tamiltech,1
China kaaran Maasa Maasam padam release panra maari,1
VN  editing app semmaaaa,0
S  sister,0
Mg squad,2
வணக்கம் நண்பர்களே...nஉங்கள் ஆதரை தாருங்கள்...,0
நண்பா...நம் வீடியோகளை பாருங்க...உங்களுக்கு பிடிக்கும்...பிடித்தால் ஆதரவு தாருங்கள் friends...50 subs அடைய உதவுங்கள் mg squad,0
Ipa varakum cm scanner tha use pannitu irunthannIni malnAdobe scanner use pannalam nu irukan,0
Thalaiva epo neenga intha save journalism pathi pesuvinga,0
Bro neegha sonna eantha app um en kitta ialla,1
Unmaiya research la panni muliyama da Varda unmaila indha virusku human to human transmission ilaya apadi andha newspaper la podaranga reporters nala conforma theriyuma bla bla bla!!!,0
உன்ன மாரி வேசி ஊடகம் இருந்தா எப்படி ஜெய்கமுடியும்,1
அற்பமான விஷயங்களுக்கு முக்கியத்துவம் கொடுக்கும் நம் மக்கள்,1
Bro mx share iruke bro,0
ஒன்று உண்மையை சொல்,0
Madan Gowri kingcopra,2
Annae Exam Update Sollunga,0
I am waiting,0
#TTK nsuper bro  iam support t shirt super bronHello app tiktok bro,0
Freedom 251  ?,1
eppadi ithu vanthadu,0
Yedhavena sapdalamnu parakradhu,1
எதுக்கும் அச்ச கூடது... இந்த உலகத்துல எவன் வந்து போர் வந்தாலும் அதை எதிர்க்க தயாராக உள்ளது என்று இந்தியன்.. செய் அல்லது செத்து மடி அப்படி உள்ள கொள்கை உள்ளம் களத்துல சந்திப்பம்,0
Madan oru Chinese Kai Kuli🤣🤣🤣,1
எனக்கு கிடைக்கவில்லை ப்ரோ,1
Mg squad from Coimbatore bro 🥳,0
Bro obara mini app,2
கனடாவிலும் இரண்டு பேருக்கு வந்து விட்டது,1
இந்த 2020 முடிவதற்குள் எத்தனை நோய்கள் எத்தனை எதிரிகளை சந்திக்க வேண்டி இருக்கும் ‌என தெரியவில்லை....,1
Adangapaaaa.....entha cmdylaaa....seii....poi vijay tv laa anchors aa joint pannuu ....anthamathri vtiya ethachum vella paruu,1
அதுலாம் சரி...எல்லை ல பெரிய அளவில் பிரச்சினை இருக்கு...இந்திய இறையாண்மை பாதுகாக்க வேண்டும்.nசீனா apps uninstalled பண்ணுனா ஒன்னும் ஆகாது னு எப்டி சொல்லலாம். Of course  சீனா போன் நெறய use இருக்கு...கொஞ்ச கொஞ்சமா தான் மாற முடியும்..Long term la கிழிக்கனும் னு சொல்ற...apps ல இருந்து ஆரமிக்குறோம்,1
Matram ondre marathathu. Evalavu days ku America top ah erukum. Epo ellanalum enaikavathu oru nal America down agum.,1
Ithai than srilanka um pannum ungalukku,1
இனிய பிறந்த நாள் வாழ்த்துக்கள்,0
Tik tok speech,2
@Ganesh Rj adhu china app illa bro,1
today Dhoni days.....,1
Tik tok ஒளிஞ்சது ஒளிஞதாவே இருக்கட்டும் மது பழக்கத்துக்கு அடிமையானவர்க ளை விட tik tok  கு அடிமையானவர்கள் தான் அதிகமாக உள்ளனர்,0
Bro Viva video alter native app Power direct app indian app,0
Bro gandam naa?,1
Anna jeyaraj and bennix avangala pathi marupadium oru video podunga,1
Yellarum kidney readya vecchikonga,0
That is mg,2
Ovvo🤣🤣🤣nDai pppa ne vra level da sirippu thaangalA,1
இந்தியாவை விட ராணுவத்தில் சீனா கூடுதல் பலம் பெற்றிருக்கிறது என்று தெரிகிறது.  ஆனாலும் போர் வந்தால் இந்தியா ராணுவத்திற்கு மோடி,1
இது உங்கள் சுதந்திரத்தை பறிக்க இது ஒரு வழி இந்த நேரத்தில் உங்களை என்ன வேண்டுமானலும் செய்யலாம் கொரானவதும் மயிராவதும்,1
Hi sabitha thugaliyaa,0
Bro apk mod apps da install pannurathu safe pa,0
Bro B612 app use pannalama..... Andn snaptube app use pannala manAnd Facebook,1
இந்தியா  சீனாவை வென்று நம் நாட்டின் பரப்பளவை அதிகரிக்க போகிரது,0
6.30 pm ok bro nermal,2
1967 por patri sollavillai,1
I can't uninstall pubg,1
நீங்க சொன்ன ஆப்லாம் நான் இதுவரை பயன்படுத்தியதே இல்லை. வாழ்நாளில் 90 %  இந்திய பொருட்களை மட்டுமே பயன்படுத்துகிறேன்.,1
Mudalla ithai pesaratha niruthittu GUJARAT BIG BUSINEES MAN CHINA VIL VAITIRUKKUM BUSINESS TIE UP CANCEL PANNARATHA PATRI PESU,0
Vaayai moodi pesavum padam Mari dha pannanum,1
@Varnajalam Mini Crafts aama akka,1
Ennapa itha virus thola thanga mudiyala,1
May be irukalem,1
China kaaran நம்ம்மை hack பன்னிருவன் டு நம்ம இத தடை செய்ய வேண்டாம். இந்த மாரி கொடிய சைத்தான் கள்கிட்ட இருந்து மக்கள காப்பாத்த ணும்னு தடை செய்யணும்,1
Anna pls do madurai home vlog,0
Bro one plus 7 pro book panniyachu  enna pannuven reply pannuga,0
இதுக்கு வந்து நம்ம அரசாங்கம் ஒத்துவருமா ஜி,1
Na erukka bro,0
சீனாதான் வெல்வான் ஈழத்தமிழனை இந்தியா முதுகில் குத்தியநாடு இந்தியா அழிந்தால் மிக்கசந்தோசம்,1
Same concept ah again and again pesura mathiri iruku,1
உன் நாட்டுக்கு எமன் இந்தியன் தாண்டி மவனே டேய் இது1962இல்ல  இது 2020  என் மக்கள் அனைவரும் கூடி வர கூடிய இந்தியா ஓடிரு.......,0
Neeanga eppa video pootalum naan paaka redy bro u r my inspiration person bro enaku theriyadha nerya vishyathaa unga video la paathu lern pandraaan puringkaa enaku useful ha iracku thank u brow,0
புலி பதுங்குவது பாய்வதற்கு தான்,0
Bro soon we will win entire world,1
Alternative options Ella bro mobileku  nChines mobile cheep and besta eruku nSamsung vangalamnu patha price athikama eruku,0
AMA bro pannalam,0
8 pm kulla video upload panunga anna,0
Apdiye nengalum china mobile review panratha korachukonga bro,1
பாம்புல வெசந்தா இருக்கும் விசமி இல்லை. நன்பா,0
Helo appku matru ena app iruku bro Whatsapp status ku use agura mari,0
first viewnfirst view,1
Apdina corona tholai mudinjuruma bro,0
Dai micromax ellathukkum ne dhan karanama,1
Neenga konjam porumaya sollungha. Bcz next next nu sollu pothu previous maranthuduthu. So Pls,0
நண்பா நம்ம வீடியோவும் பாருங்க கண்டிப்பா பிடிக்கும் பிடித்தால் support பண்ணுங்க,0
இஸ்லாம் மார்க்கத்தில் உணவில் ஹலால் ஹராம் பற்றி குர்ஆனிலும்  ஸுன்னாவிலும் கூறப்பட்டுள்ளது...,1
Dei chappa mooka *tha onakku avlotha limit uh!,1
Vaedikka parkka vendithan,1
அப்துல் கலாம் ஏவு கணை வச்சு எத்தனை  பே ரை கொள்ள முடியும் பைசா பணம் டப்பு  பொரு லாதாரம் வேணும்  அது தான் அம்பானிட்டயும் அதாணிட்டயும் கஜானாவை காலி பண்ணி  கொடுத்தா ச்சே   என்ன தான்  செய்ய முடியும் வாயால வடை மட்டும் சுட முடியும்,0
Zoom app - GOOGLE MEET  irrukku bro,0
Anna appo Apple mobile,0
Bro..siddha medicine pathi oru video podunga..MG,0
Bro negga pesama news channel aha mariruinga,1
Anna oru liku pls,0
Haha f4 korean drama,0
Im using nothing in tat,0
Parava illiya uncle nibba phn chip pathi lam pesuraru neengalam fb la poi nice boobs nu comment mattum than pannuveenga nu nenachen,1
KineMaster vida viva video periya app ahh,1
Mg squad chennai,2
Bro nega chain podu ga ..u'll look rugedet,0
Plz God save China,2
Helo app alternative podunga bro,0
China kaare summave irukka maatran,1
Bro new medicine enamo kandu pudichi Irukanga nu sonaga... Hyderabad la.. Atha pathi solunga bro!!!,0
Oru 7 pm ku ok na video podalam bro ok ila na vena,0
Vera level bro neega,0
Aiyoo bayama iruke,1
Bro ambani nenaicha jio phone update pannlama bro because avanga kitta neriya investment vanthu irruku bro sollunga bro?,1
Oru manusan uyira kuduthu video poduran neenga innum pubg vilayaadureengala,1
Bro status எடுக்க சிறந்த app எது,1
Tik tak matum uninstall remove panuna pothu,1
Bro one mistake,2
Podi aatitu vandhuta,1
Appo infinix bro??,1
7 nukku mala pota correct ta irukkum,0
China karan paakurathelam thimbanunga pola,1
Bro neega yapavena post pannuga nagapapom aana 8 clock best,0
Ithula irunthu yena theriyuthuna.........China vanthu coronavukku medicine kandupuduchu.........yella country  um  alaya vidaporanga..............,0
Chingaari work aaga maattudhu bro,1
Bro yanakku SHAREit varuthu,0
Ennuma china soldradha nambhitu erukinga 🤔,0
Vegetarian is safe,2
நாங்க இருக்கிறோம் வாய  பொத்து  டிக் டாக் இல்லாம நீ செத்துடுவியா,1
Bro... SAE BAJA pathi oru video podunga bro,1
Anna Samsung m31 full review panunga pls,1
Hi Bro ....,2
En mobile safe,0
அதற்காக தான் தேவை இல்லாத உணவுகளை உண்ண கூடாது என்று கூறுவார்கள் இப்போ பார்த்தீர்களா என்ன நிகழ்ந்தது என்று !!! நாடு விட்டு நாடு கண்டம் விட்டு கண்டம் குறி வச்சு தாக்குது Corona வைரஸ் so sad,0
Naan la namba ooru shop la thaa vaangurannn,1
@Robert B Weide,1
@muthu sakthivel vanthutan kora solla na rendume channel paape unaku pidikalana paakathe,0
Om Sai Ram nChannel,0
Mg Marupadium first la iruntha ???namma valkai etha nokki poidu irukkunu therila ye🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔,0
@Manobala Manobala,0
சைனிஸ் தயாரிப்பு இல்லாத போன் எதுவும் இல்லை. அப்படி ரோசம் அதிகமாக இருந்தால் ஒவ்வொருத்தரும் ஃபோனை தூக்கி எறியுங்கள்.எதுக்கு நமக்கு மானம் ரோசம்...,1
Madan thambi 8 pm,0
Appa nama develop agaram,1
கண்டிப்பாக இல்லாமல் இருக்க முடியும்! அது கூடயேவா பிறந்தோம்! அதுக்கு நிகராக நம்ம நாட்டில் உருவாக்கி பயன் படுத்தலாம்!,0
மொதல்ல இந்தியால உள்ள கருப்பு பணத்த எல்லாம் எடுக்கணும்,0
1st view anna,0
Thank you anna,0
என்னதான சீன ஆப்-பை டெலிட் செய்தாலும்,0
அது இலங்கையையும் பாதிக்கும்.நம்மை மட்டும் அல்ல,0
Koncham slow aa solluka sathiyama vilankala,1
MG Squad 🤗,2
Haha ha relax bro,1
Love u MG,0
Plz neengalum general news madhiri information kudukadhinga,0
Jio jio Jio,2
Fortnite game சைனிஸ் கம்பனி பட்டனர்சிப் இருக்குன்னு சொல்றாங்க உண்மையாண்னு சொல்லுங்க,1
Hii bro neenga gunda aagitinga,0
Thala I like ur opinion,0
மக்களே  என்  சேனலுக்கு ஆதரவு கொடுங்கள்   என் வீடியோவையும் பாருங்க 🤗🤗 பிடித்திருந்தால் SUBSCRIBE செய்துகொள்ளுங்கள்,0
Pls talk abt jayashree,0
innaiku vdo varalanu..one year old PABLO ESCOBAR video paaka vendiyatha pochu..daily oru story ketu ketu palahi pochu,1
அப்டினா first tiktok uninstall pannanum avanga,1
Dai pannada oru visaytha enda oothe perusakura,1
Pakistan be like,2
America side tha poganum,0
epudi namaku antha virus vanthiruchunu  find panurathu anna,0
You did a mistake in 9,1
Yeah bro air la corona spread aagudu bcz kerala la air vandhu tomba kammi so avanga kattu paduthirkalam but rlla wdathalayum air adhigam so vaaipu iruku adunaala tha namma tamilnadu la adhigama paravudu nu nenaikuran... bcz past 3 or 4 weeks romba bayangarama cases pogudu...,1
Anna ... Pubg alternative game sonniga ... Name clear ah kekala .. name sollu anna,1
Free fire china illabro.,1
8oclock video post pannunga nalla irukkum,0
WhatsApp அந்த aap சொல்லவே இல்ல,1
Bro pubg ku alternative app free fire irukku bro,0
Bro PUBG CHINESE APP illai la bro,1
சைனா அமெரிக்கா பிஸ்னஸ் பார்க்கும் இந்தியா ரஷ்யா ஃப்ரீயா கொடுக்கும்,0
8.30 ku video post pannunga bronnPlease hit the like button,0
Gema pathi vidoe poduga bro,1
Pupg Ku alternative FREE FIRE,0
Bro video LA supr solla VA illa,0
Hi madan gowri nOne information friendnஇந்த நேரத்திலா நாட்டுமக்கள்  நோய்யால் அவதியான நிலையில்nஇந்தியா நாட்டுக்காகவும் தமிழ்நாட்டுக்காகவும்  தலைநகர் சென்னைகாகவும் பல போராட்டங்களும் தியாகத்தையும் செய்து தலைநகரை மீட்டுதந்த தலைவர்nதமிழக தந்தை சிலம்புச்செல்வர்nடாக்டர் ஜயா  ம.பொ.சி அவர்களை பற்றி வீடியோ பேசுங்கள் 26,1
Sub...... s pannunga,0
இப்போ நீங்க பேசுறதே அமெரிக்கா youtube ல tan... உலகத்துல அதிகமா யு tube,1
vilthave vilthathu namma aalugathan lancham ulalnu kolla adikuranvo avanuga porkappal pirangi athu ithunu vangi kumikuraga,1
Nan epavum samsung tan pa,1
உண்மை தான் போலnஇந்த வைரஸ் பற்றி பீதியை கிளப்பியதை தந்தி நியூஸ் ல பார்த்தவர்கள் யாருன்னா இருக்கீங்களா ??,1
1min.. 1.1k likes  346 comments MG,0
Bro oru chinna request current updates ku naduvula oru break uh oru interesting video poduga please.,1
Happy birthday thalaiva thala DHONI  wish you many more happy returns of the day sir nபிறந்த நாள் நல்வாழ்த்துக்கள் எல்லா நலமும் வளமும் பெற்று நீடூழி வாழ்க,0
srilanka karan chinavin s......,1
China vai Oru periya virus ithula g4 verayah,1
Summa comment pannan full stop,0
next war start aga podhu nenakravangalam like panunga ...,1
Pro poor vanthaa eannavaagum atha pathi oru video poodunga please,1
#MIUSER Bro share it ku bathila Share me use panlama...?!,1
India la eli vantha...thala vali.....but china la ....sapdrathu thaan ....vali🤦‍🤦‍🤦‍🤦‍...kevalam kettavaingala,1
Bro 6to7 pm videos upload panunga,0
Tell about WAF Entrepreneurs bro,0
Nanba yennoda channel um pidicha aatharavu thaanga 🤗🤗,1
மகா பிரபு நீங்க இங்கேயும் வந்துடிங்கலா ???,1
Good .. today no add..,1
நன்பா வணக்கம் சைனா பிராண்ட் மொபைல் வேண்டாம்,1
Periya alpha beta squad ethu MG squad ahma,1
daily oru vdo eppadi bro podringa ? naanga evalo dha yosichalum konjam idea kuda varla... adutha vdo la eppdi daily oru concept pudikkaringannu sollunga bro,1
Pubg  mattum yaralum uninstall panna mudiyadhu,1
இந்த மாதிரி பிரச்சினை இல்ல நம்ம வாழனுமா sollu bro,1
MG SQUAD NELLAI,1
PUBG VS FREE FIRE,2
Perumbalum mobile battery ellam china made taan,1
apo bro free fire use pana kuda tha,1
Bro ennoda vivo v15 pro Mobile use pannuran  ippom enna panna?,1
Google in India- va thala va thala va thala🤓,0
Ayya sqard spelling theriyuma ayya,0
Hike apps safe irukuma,0
saathi saathi nu india people avangalukulayea sanda potutu irukura vara munnerathu bro,1
இனி whatsappக்கு பதிலாக Telegram appயி Install செய்து கொள்ளுங்கள் ஏனென்றால் அடுத்து அமெரிக்காவிடம் எதாவது பிரச்சனை என்றால்,1
Bro Mi mobile full an full china mobile pa bro appom avan ga details full la yadu ka mattan ga laaa,1
En husband south Korea la irukanga,0
@Robert B Weide n🤩,2
ஹலால் முறைப்படி சாப்பிட்டால் இப்படி பிரச்சனை இல்லை அவர்களுக்கு,1
Milk kodikalam ma,1
Q&A session podungha bro Sunday matum,0
Tiktok vara kudhu idhanala niraiya problems creat agudhu... Apdiye vandhalum yarum use pannadhinganTalent vachi famous aanavanga 10% dhan sexual act panni famous aanavanga dhan adhigam...so  plz avoid tiktok,1
Bro india Vs china missile and attack equipment pathi video podungha....,0
Bro pala Mura solren slow va pesunga apdi enga avasarama poringa purira mathire nithanama pesunga bro,1
Bro india aala mottham 130 codii peru 130 codii perum 130 codii perum india la aa manufacture panni india la a irrunthu india 80%munnavanthurum micham 20% kolai kollai lamjam uuzhal la than poguthu itha correct panna india than NO,1
Bro neega epaya vuthu vlog pannigana Indonesia la bali island ah pathi solluga,1
Ungaluku appadinga ellam theriyuthu...,0
Boss free fire supera irukum adu  singapore game supera irukum,0
Anna hi  mg videos ku,0
Bro India la covid vaccine kandu puduchutan nu sonna athu unmaiya,0
Worth video bro....nMikka Nandri......n#tamiltech #tamilselven,0
Therila bro neenga venuna china poi virus kitta kettu vanthu soldringala,1
Madhan bro ambani odaa jio neraiya company investment pannurakga avaru eppa Periya millnor ayidar nu sollurikka ethanala investment pannu ra company enna labam varum share investment pathi Konjam theliva oru video pannuga rompa useful la irukum nu nenaikurey,0
ஹிந்துஸ்தான் தனது ராணுவ பலங்களை ரகசியமாக வைத்திருக்க வாய்ப்பு. எனவே இந்த ஆயுத பல ஒப்பீடு தவறு,0
Niga itaila oru mistake panidinga,0
chinese app delete pannavanga oru ooo podunga,0
Bro apps ellam uninstall panidalam but phone ah Chinese make a Iruka,1
Mobile legends game,2
Whatsapp Ku nagaraja india app ethu,1
1min 342 views,1
என்னடா நிறைய ஜியோ செயலிய சொல்லுற. ..ஜியோக்கும் மாற்று செயலி சொல்லுடா...,1
@Praba Karan Nataraj pencils,0
Bro I use tik tok,2
Bro Chinese apps a Ella delete pannitu Indian app use Panna namma China litavathu beet pannalama,1
Bro mobiles history video podunga,1
Marvel pathi podunga bro PLZZ ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ,1
Neenga sondha APP create pannaliya bro...?,1
Intha ulagam yarukkum sontham kidayathu,0
Bro uc turbo,2
Bro fortnite ha vida free fire nalla irrukum,0
ஜியோ நினைத்தால் மட்டும் மாற்றம் உடனடியாக வரும்,1
MG squad,2
Anna (dubsmash) tik tok alternative,1
சமூக ஊடகங்களில் சீனாவைத் தாக்க தோழர்களே வாருங்கள்.,0
Modi yai nanbittom Unga Samy.... Enga irunthuda vantheenga...,0
Oh.... My god karupasamy....... En phone ah naa Enna panuve....,1
ஊர் கூடி தேர் இழுப்பதை பார்த்திருக்கிறோம்! ஊரை எதிர்த்து தேர் இழுக்க முடியுமா! அதுபோல சீனாவின் நினைவு!கனவு! எதுவும் பலிக்காது இந்தியாவின் நீதி!நேர்மை! அமைதி வெற்றி பெறும்!,0
Enna bro IPO subscribe la Panna soldreenga????,0
Vavvaalaaaaa?????? nAnyways plant behind u is growing so lovely wat is it's name bro?,1
@Robert B Weide ne ena phone da use panra...,0
நண்பா nnnTik Tok vanam,1
August 15 vaccine varuma varatha,0
Thala mass question,0
Looking like EPS,0
Indian mobiles quality yevolo kevalama irukum'nu theriyuma . Athan Chinese phones use pandrom. China karan nallavano ketavano avanta arivu irruku. Avan polachupan. iPhone,1
Me Thiruppattur near vellore,1
Value for concept = Indiatopic super,2
@murugan murugan intha maari chinala matha sanda potriinda ava valanthu irukka mataan neenga marunga,1
Yen yengaluku Theriyatha avanga medicine kandu pudichutanganu ne ennavo new ah soldra Mari vanthu soldra unaku yethuna new ah Therija sollanu Therija news ye ne kandu pudicha pola yeppa parthalum vanthu solinu irruka,0
MG squad from  kanyakumari nநான்தான் SPIDEY YARO நான் உங்கள் நண்பன் cartoon status இருக்கு தேவைப்படுபவர்கள் use பண்ணிக்கோங்க அப்படியே எனக்கு கொஞ்சம் நண்பர்கள் சேர்த்து தாங்க,0
Hai vanekam nanba,0
Bro chinese app la elam delete panidova ana pubg delete pananum nenacha tha bayama irruku,1
Bro Sysco WebEx meeting is better than zoom,0
அப்படியே தயாநிதி பயலையும் கைது பன்னுங்கையா தாழ்த்தப்பட்ட மக்களை இவனும்தான் கேவலமான பேசினான்,1
Nee yaa podala fast ne podu aprama mathavangalukku sollu,0
ஏழாம் அறிவு ரசிகர்கள் லைக் தட்டுங்க !!!!!!!!!,0
Dai na unaku erukenda,1
Yela china kara setha payala ne vaval uuu pani kalutha kuthura atha elam thinu thinu enga uira potu vanguriala ithula tiktok kalutha vera 🤦‍🤦‍🤦‍nThalavithi 🤦‍🤦‍🤦‍,1
Brother nammalum brayelar koli vangi payanpaduthuna ippadi tha namakkum nadakkum,1
Athelam seiya mudiyathu pongada... Ivangale ellathulaium fdi kondu varuvangalam apram avangale vendamnu soluvangalam,1
Double game aadalam,0
Bro pubg yalam uninstall panaaa vaaa mudiyadu bro nan ungalta sola varaaala bro because youngest aaa pubg lovers the could not able to alive,1
hahaaa bro ur quote is just awesome,0
எனக்கு யூடியூப் சேனல் இருக்கு மக்களே போய் பாருங்க ஒரு subscribe மட்டும் பண்ணுங்கடா என்னமோ உங்க சொத்த கெட்டமாதிரி பண்ணவே மாற்றீங்க. போய் subscribe pannungada dei,1
Padippu mukkiyam chidambaram,0
Snaptube use pannalama???,1
7 aavadhu vairasukke ipdiya....,1
Naa N95 thapa use pana resident evil game aa la jumping Android,1
அடே சப்பமூக்கா மனிதனையும் கறி வைத்து சாப்பிட்டு பழகி விடாதே டா பன்னி வாயா,1
Madan...9.52 la nega india ku china support pannum nu tappa sollitha madan,0
Bro neenga tajmahalla vlog pannunga,0
Pubglam uninstall panna mudiyathu po da,1
Saying mistake indiaku China nikkum.🤣🤣,0
திமிருபிடிச்ச தமிழன்டா Micromax china phone vangi vikkuran.,1
Girlsku mattum reply panrenga,0
bro apona 2.0 matri elam mobile um kanama poidum,1
Supper Anna nennga yella news nalla solringa,0
